OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
434,2025-04-02,2554,Anthony Reese,bradleycampbell@gmail.com,Timor-Leste,641,Sports,Bicycle,9,560.17,5041.53,North
435,2025-06-22,4501,Savannah Ross,smithsamuel@wood.com,Pitcairn Islands,698,Beauty,Nail Polish,4,921.5,3686,East
436,2023-08-17,5174,Larry Mack,barnesjennifer@kennedy-porter.org,Croatia,662,Electronics,Laptop,7,908.7,6360.9,South
437,2024-08-16,4763,Christopher James,beverlyrodriguez@lawson.com,Tunisia,981,Beauty,Perfume,7,956.57,6695.99,North
438,2025-03-28,3565,James Rose,tinasanders@mcdaniel-king.com,Zimbabwe,567,Furniture,Couch,10,512.1,5121,South
439,2024-12-13,3780,Jesse Michael,emily63@hotmail.com,Morocco,958,Electronics,Smartphone,4,117.37,469.48,North
440,2024-12-30,9991,Tyler Chapman,jasonsmith@yahoo.com,Afghanistan,994,Clothing,Socks,10,890.18,8901.8,North
441,2024-05-23,1497,Sarah Nielsen,omcdonald@scott.com,Kiribati,905,Sports,Basketball,9,393.89,3545.01,West
442,2025-02-02,8190,Michael Ellis,osbornedonald@yahoo.com,Saint Lucia,569,Sports,Football,1,35.49,35.49,South
443,2025-01-24,3607,Jonathan Wood,brownkimberly@hotmail.com,Djibouti,753,Beauty,Makeup,7,429.23,3004.61,West
444,2023-10-12,5819,Thomas Morgan,cking@hernandez.com,Sudan,875,Sports,Bicycle,7,825.2,5776.4,North
445,2023-10-13,4148,Gary Torres,greyes@johnson-donovan.com,Malawi,876,Beauty,Shampoo,7,691,4837,West
446,2024-06-13,2447,Mario Bates,xcraig@miller.biz,Ecuador,528,Electronics,Laptop,1,884.38,884.38,East
447,2024-03-20,9233,Justin Burgess,vnelson@roberts-murray.com,Israel,865,Electronics,Smartphone,4,31.88,127.52,North
448,2024-09-01,1158,Jessica Morrison,charlesgonzalez@li.org,Guernsey,545,Sports,Bicycle,9,299.46,2695.14,North
449,2024-10-19,1349,Holly Jones,yrangel@yahoo.com,Solomon Islands,892,Electronics,Headphones,8,355.82,2846.56,North
450,2024-06-18,8305,Wayne Stokes,brendaclark@castillo-delgado.com,Mali,525,Beauty,Nail Polish,7,707.24,4950.68,East
451,2025-03-19,3976,Leslie Torres,hrocha@gmail.com,Niger,951,Sports,Football,10,324.53,3245.3,South
452,2024-04-06,8882,Samuel Brown,lisa41@guerra.com,Myanmar,663,Clothing,Shoes,3,942.27,2826.81,West
453,2024-07-08,8352,Adam Burns,michael72@hotmail.com,Nigeria,897,Furniture,Chair,7,138.67,970.69,East
454,2025-02-02,3659,Tanya Franklin,williamsedwin@hotmail.com,Peru,560,Clothing,Shoes,2,877.31,1754.62,West
455,2025-02-18,8588,Ellen Horton,ybaker@robinson-murphy.com,Mauritania,951,Beauty,Makeup,10,344.67,3446.7,West
456,2024-08-19,4664,Eric Olson,barreraashley@white-stone.org,Belize,721,Sports,Treadmill,1,993.62,993.62,West
457,2024-08-24,5493,Calvin Jimenez,carladams@lowe.com,Gabon,933,Sports,Tennis Racket,9,416.69,3750.21,North
458,2025-03-15,6590,Dawn Garza,stephen37@matthews.com,Palau,783,Electronics,Camera,6,599.02,3594.12,South
459,2025-03-31,8882,Samuel Brown,lisa41@guerra.com,Myanmar,515,Beauty,Nail Polish,9,83.41,750.69,North
460,2025-06-11,5698,Thomas Robinson,agallagher@gmail.com,Belize,858,Sports,Tennis Racket,5,264.3,1321.5,East
461,2023-08-23,2305,Robert Hill,riverskathleen@yahoo.com,Italy,598,Beauty,Makeup,7,896.23,6273.61,East
462,2024-12-10,3411,Ashley Lang,kimberly70@best.info,Belgium,671,Electronics,Headphones,8,237.62,1900.96,South
463,2023-10-14,3258,Reginald Middleton,wfletcher@gmail.com,South Georgia and the South Sandwich Islands,947,Beauty,Lotion,5,463.06,2315.3,West
464,2024-09-23,4082,Rachael Lawson,melissa79@king-nelson.com,Bosnia and Herzegovina,591,Furniture,Chair,6,536.1,3216.6,North
465,2023-11-07,4763,Christopher James,beverlyrodriguez@lawson.com,Tunisia,952,Clothing,Jeans,4,69.38,277.52,North
466,2023-12-11,5400,Jessica Weber,mejiaalisha@gmail.com,Guinea,636,Sports,Bicycle,3,144.88,434.64,East
467,2024-05-20,2377,Heather Smith,kingeric@whitney.net,Burkina Faso,654,Clothing,Jacket,1,777.93,777.93,West
468,2024-11-23,4550,Christina Rodriguez,stevenslacey@yahoo.com,Albania,965,Clothing,Shoes,10,737.32,7373.2,West
469,2024-12-27,9451,Ashley Williams,aliciagreen@hartman.com,Uzbekistan,616,Sports,Treadmill,2,376.68,753.36,East
470,2024-11-24,9420,Brianna Yoder,holly82@clark.com,Latvia,793,Clothing,Socks,6,704.3,4225.8,South
471,2025-02-27,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,534,Furniture,Desk,8,883.04,7064.32,North
472,2024-05-04,4896,Paul Gonzalez,charlesmendez@hotmail.com,Australia,602,Sports,Bicycle,6,985.09,5910.54,South
473,2025-01-08,9233,Justin Burgess,vnelson@roberts-murray.com,Israel,741,Beauty,Nail Polish,3,543.65,1630.95,East
474,2024-07-22,9951,Mikayla Garrett,ymoran@yahoo.com,Venezuela,874,Electronics,Camera,8,619.86,4958.88,West
475,2023-11-07,8859,Tammy Zhang,rodriguezdalton@hotmail.com,Guam,623,Sports,Football,1,159.29,159.29,South
476,2023-10-12,8433,Jacob Norris,mariachang@nguyen.com,South Georgia and the South Sandwich Islands,972,Clothing,T-Shirt,8,777.49,6219.92,South
477,2024-06-14,2924,Amanda Hayden,leonard92@hotmail.com,Jersey,582,Electronics,Monitor,7,801.32,5609.24,West
478,2025-01-07,3335,Justin Ellis,amybentley@keith.biz,Estonia,684,Furniture,Desk,1,194.95,194.95,South
479,2024-03-30,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,979,Beauty,Makeup,3,894.26,2682.78,North
480,2023-09-26,5622,Aaron Cox,rmelton@hughes.info,Mauritania,627,Sports,Bicycle,10,185.85,1858.5,West
481,2024-08-22,9326,Cynthia Monroe,adammyers@marsh.com,Nauru,924,Furniture,Couch,6,215.76,1294.56,North
482,2023-10-12,4717,Emily Phillips,laura35@yahoo.com,Armenia,705,Sports,Tennis Racket,9,699.47,6295.23,West
483,2023-12-06,3193,Kevin Jenkins,zmontgomery@miller-carr.com,Taiwan,705,Beauty,Lotion,2,161.4,322.8,East
484,2024-04-28,9388,Cheryl Stone,julie67@harris.com,Slovakia (Slovak Republic),911,Sports,Basketball,4,540.47,2161.88,South
485,2024-06-18,1460,Jenny Diaz,robinsonkayla@hotmail.com,Mayotte,809,Electronics,Smartphone,3,24.28,72.84,East
486,2025-02-24,9326,Cynthia Monroe,adammyers@marsh.com,Nauru,673,Furniture,Bed,10,75.57,755.7,North
487,2024-05-14,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,601,Sports,Basketball,9,403.79,3634.11,North
488,2024-05-12,9094,Erica Martin,monica53@kim.com,Guadeloupe,668,Electronics,Monitor,5,877.94,4389.7,South
489,2024-11-03,3607,Jonathan Wood,brownkimberly@hotmail.com,Djibouti,678,Sports,Tennis Racket,3,982.77,2948.31,West
490,2024-08-29,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,903,Clothing,Shoes,9,372.41,3351.69,West
491,2025-02-26,7295,Michael Johnson,wrightlaura@harris.biz,Eritrea,703,Electronics,Camera,5,36.25,181.25,South
492,2024-09-26,1460,Jenny Diaz,robinsonkayla@hotmail.com,Mayotte,644,Furniture,Bed,2,611.37,1222.74,West
493,2023-07-24,2672,Annette Phillips,aaron27@yahoo.com,Guadeloupe,662,Sports,Football,5,649.4,3247,North
494,2024-08-06,7766,Anthony Houston,zparsons@gmail.com,Marshall Islands,982,Sports,Basketball,2,935.11,1870.22,West
495,2024-08-21,9388,Cheryl Stone,julie67@harris.com,Slovakia (Slovak Republic),840,Electronics,Smartphone,4,486.78,1947.12,West
496,2024-09-19,7259,Lisa Torres,charlescox@yahoo.com,Kuwait,581,Sports,Treadmill,4,473.91,1895.64,North
497,2025-04-14,6624,Tammy Stewart,dgay@peterson.com,Bhutan,905,Beauty,Makeup,4,621.88,2487.52,East
498,2024-12-13,5514,Jeremiah Fowler,kirstensmith@gmail.com,Congo,944,Beauty,Perfume,1,175.37,175.37,South
499,2024-02-09,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,952,Furniture,Bed,5,635.57,3177.85,East
500,2025-03-24,4989,Ann Lara,kristenstone@yahoo.com,Bosnia and Herzegovina,889,Electronics,Laptop,6,359.41,2156.46,East
501,2023-10-14,2746,Jesse Krause,cookkimberly@yahoo.com,Lesotho,562,Beauty,Shampoo,6,550.75,3304.5,South
502,2024-10-25,1419,Brittany Robinson,hayesedward@yahoo.com,Barbados,592,Electronics,Monitor,2,891.28,1782.56,West
503,2025-04-18,8588,Ellen Horton,ybaker@robinson-murphy.com,Mauritania,667,Furniture,Chair,9,69.08,621.72,East
504,2024-07-06,1712,Karen Williams MD,david62@gmail.com,Netherlands Antilles,542,Beauty,Nail Polish,6,470.32,2821.92,North
505,2024-04-27,8443,Joseph Wise,nwhite@davis-foster.com,Jersey,918,Clothing,Socks,4,854.54,3418.16,South
506,2025-04-27,7242,Benjamin Peterson,patrickchad@gmail.com,Niger,816,Furniture,Couch,4,641.42,2565.68,West
507,2023-09-23,9388,Cheryl Stone,julie67@harris.com,Slovakia (Slovak Republic),875,Beauty,Perfume,2,897.7,1795.4,West
508,2023-07-31,7351,Joshua Rojas,joneserica@smith-guzman.com,Lebanon,594,Clothing,Jacket,5,905.41,4527.05,East
509,2025-06-17,1355,Lindsey Peterson,james86@baldwin-pope.org,Saint Kitts and Nevis,704,Sports,Treadmill,6,67.44,404.64,West
510,2024-12-15,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,954,Sports,Treadmill,4,745.29,2981.16,South
511,2023-08-28,2020,Melanie Gonzalez,amber03@hotmail.com,Montserrat,996,Electronics,Headphones,5,816.41,4082.05,West
512,2024-11-13,4664,Eric Olson,barreraashley@white-stone.org,Belize,574,Electronics,Monitor,7,654.66,4582.62,South
513,2025-03-10,6654,Brian Mccarthy,pstout@duncan.com,Anguilla,922,Furniture,Chair,7,756.58,5296.06,West
514,2024-02-06,5851,John Flores,kristenkennedy@lane.com,Liberia,740,Beauty,Shampoo,7,789.15,5524.05,East
515,2025-01-24,3477,Linda Lopez,laneapril@yahoo.com,Svalbard & Jan Mayen Islands,898,Furniture,Bed,1,773.59,773.59,South
516,2024-12-07,9895,Matthew Stark,brianguerra@blankenship.com,Libyan Arab Jamahiriya,578,Electronics,Laptop,10,930.2,9302,West
517,2024-03-08,8942,Dean Russell,robert06@hines.com,Belarus,767,Clothing,Jeans,8,109.56,876.48,North
518,2024-03-15,5043,Cheryl Young,jmoreno@morales.info,Belgium,977,Clothing,Jacket,2,279.9,559.8,East
519,2025-01-26,5678,Lisa Williams,yadams@johnson-cruz.com,Niue,669,Beauty,Perfume,6,825.03,4950.18,South
520,2024-05-28,7143,Timothy French,allenglass@rodriguez.com,Ireland,911,Sports,Treadmill,4,246.05,984.2,East
521,2025-03-14,5622,Aaron Cox,rmelton@hughes.info,Mauritania,845,Sports,Bicycle,1,606.11,606.11,East
522,2024-12-07,5493,Calvin Jimenez,carladams@lowe.com,Gabon,911,Beauty,Perfume,10,336.18,3361.8,West
523,2024-03-28,3780,Jesse Michael,emily63@hotmail.com,Morocco,932,Electronics,Headphones,7,26.21,183.47,South
524,2025-02-08,7107,Randall Robinson,ucarter@sanders-mccarthy.com,Senegal,711,Electronics,Laptop,1,494.19,494.19,North
525,2024-09-14,5458,Michael Waller,meganjones@watkins.com,India,990,Sports,Basketball,10,732.52,7325.2,South
526,2025-02-15,6825,Katie Cooke,cmartinez@hotmail.com,Greece,776,Beauty,Perfume,9,762.77,6864.93,West
527,2024-04-11,4804,Jenna Robinson,tolson@brown.com,Venezuela,959,Clothing,Jeans,5,666.68,3333.4,West
528,2025-01-31,1604,Tammy Miles,jamesjones@white.com,Chile,783,Sports,Tennis Racket,6,530.82,3184.92,North
529,2024-06-09,6466,Jerry Schneider,gcook@gmail.com,United Arab Emirates,771,Electronics,Smartphone,1,223.14,223.14,North
530,2024-01-21,2978,Savannah Shah,christian27@hotmail.com,Saint Kitts and Nevis,781,Electronics,Smartphone,10,794.78,7947.8,East
531,2024-04-14,9703,Jeremy Baker,andrew88@brown-ortiz.com,Cuba,954,Clothing,T-Shirt,4,476.87,1907.48,East
532,2024-09-24,4550,Christina Rodriguez,stevenslacey@yahoo.com,Albania,992,Clothing,Jacket,6,220.06,1320.36,North
533,2024-09-19,1355,Lindsey Peterson,james86@baldwin-pope.org,Saint Kitts and Nevis,984,Furniture,Table,1,55.66,55.66,West
534,2024-12-18,6989,Ronald Stewart,simonbrianna@schmidt.com,Yemen,977,Furniture,Table,6,224.25,1345.5,West
535,2024-10-25,6624,Tammy Stewart,dgay@peterson.com,Bhutan,972,Sports,Football,7,97.39,681.73,East
536,2024-11-01,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,943,Electronics,Headphones,4,126.3,505.2,North
537,2024-02-17,8761,Sara Green,joseph01@gmail.com,Nicaragua,767,Beauty,Perfume,10,454.54,4545.4,East
538,2023-09-22,8604,Timothy Henson,sarah52@reed.org,Mayotte,613,Sports,Tennis Racket,10,840.76,8407.6,West
539,2025-02-17,6031,Stephanie Lewis,ronaldcannon@gmail.com,Korea,848,Clothing,Jeans,10,87.23,872.3,West
540,2023-09-30,8190,Michael Ellis,osbornedonald@yahoo.com,Saint Lucia,990,Clothing,Shoes,8,576.83,4614.64,West
541,2023-12-26,4082,Rachael Lawson,melissa79@king-nelson.com,Bosnia and Herzegovina,671,Sports,Basketball,1,354.45,354.45,East
542,2023-07-28,7856,Theresa Garcia,johnsonkristina@gmail.com,Saint Barthelemy,937,Electronics,Laptop,6,699.26,4195.56,West
543,2025-02-22,9938,William Rivera,randolphkathryn@curtis.biz,Mongolia,552,Electronics,Camera,9,107.66,968.94,South
544,2023-11-20,9420,Brianna Yoder,holly82@clark.com,Latvia,923,Beauty,Lotion,8,771.69,6173.52,East
545,2024-03-03,8305,Wayne Stokes,brendaclark@castillo-delgado.com,Mali,929,Sports,Bicycle,10,353.19,3531.9,East
546,2023-10-19,5400,Jessica Weber,mejiaalisha@gmail.com,Guinea,726,Electronics,Headphones,4,77.84,311.36,South
547,2025-01-09,4305,Jennifer Gardner,andradetina@gmail.com,Slovakia (Slovak Republic),797,Furniture,Table,3,879.12,2637.36,East
548,2023-12-01,4988,Lori Medina,peterallen@hotmail.com,Gibraltar,680,Sports,Bicycle,1,708.58,708.58,North
549,2025-01-21,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,576,Furniture,Bed,8,237.48,1899.84,North
550,2024-08-26,9232,Vincent Johnson,jperkins@young-santiago.net,Pakistan,529,Sports,Treadmill,2,99.97,199.94,North
551,2024-06-23,4989,Ann Lara,kristenstone@yahoo.com,Bosnia and Herzegovina,894,Beauty,Makeup,8,51.5,412,North
552,2024-01-09,5048,Frank Chandler,tammyhoover@bender-ferguson.biz,Mayotte,700,Beauty,Lotion,2,99.47,198.94,South
553,2023-08-07,5996,Jessica Kelly,brandy96@watson.com,Turkmenistan,555,Clothing,Jeans,1,205.37,205.37,South
554,2024-04-24,2305,Robert Hill,riverskathleen@yahoo.com,Italy,847,Furniture,Bed,10,562.52,5625.2,East
555,2023-08-06,5427,Jack Hoover,wardkelly@hotmail.com,Malaysia,872,Furniture,Table,4,879.64,3518.56,East
556,2023-07-24,3032,Matthew Manning,brennanmark@powell-mendoza.com,Malawi,542,Beauty,Shampoo,5,27.69,138.45,East
557,2025-01-21,8379,David Kelley,bthomas@rios-lawson.com,Guinea,824,Furniture,Chair,7,660.65,4624.55,South
558,2024-07-25,3335,Justin Ellis,amybentley@keith.biz,Estonia,771,Sports,Treadmill,8,216.72,1733.76,West
559,2025-06-04,4148,Gary Torres,greyes@johnson-donovan.com,Malawi,742,Electronics,Laptop,6,385.87,2315.22,North
560,2025-05-23,4705,Felicia Garcia,jeremy30@gmail.com,Czech Republic,723,Sports,Tennis Racket,9,32.7,294.3,South
561,2024-08-28,8882,Samuel Brown,lisa41@guerra.com,Myanmar,931,Sports,Treadmill,9,222.92,2006.28,South
562,2024-02-29,5285,Joshua Stephens,lisa09@hotmail.com,Korea,737,Sports,Tennis Racket,3,373.07,1119.21,South
563,2023-10-27,6825,Katie Cooke,cmartinez@hotmail.com,Greece,799,Beauty,Perfume,7,523.78,3666.46,West
564,2025-02-27,3258,Reginald Middleton,wfletcher@gmail.com,South Georgia and the South Sandwich Islands,611,Electronics,Headphones,8,348.84,2790.72,East
565,2024-08-23,9107,Jason Miller,catherineperry@contreras.com,Palau,919,Sports,Basketball,5,799.61,3998.05,East
566,2024-08-07,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,754,Beauty,Makeup,5,839.94,4199.7,South
567,2025-04-03,2278,Andrea Sandoval,catherine75@mcdonald.com,Hong Kong,644,Furniture,Chair,1,296.28,296.28,West
568,2024-07-28,9895,Matthew Stark,brianguerra@blankenship.com,Libyan Arab Jamahiriya,977,Electronics,Laptop,8,563.4,4507.2,East
569,2025-02-26,8433,Jacob Norris,mariachang@nguyen.com,South Georgia and the South Sandwich Islands,722,Beauty,Makeup,5,801.98,4009.9,South
570,2024-09-07,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,989,Sports,Basketball,7,733.69,5135.83,North
571,2024-11-18,1908,Stanley Grant,kevin63@padilla.com,Angola,829,Sports,Tennis Racket,8,384.12,3072.96,East
572,2024-02-25,4319,Fred Hanson,hunttodd@taylor.org,Hungary,888,Sports,Basketball,9,485.99,4373.91,South
573,2025-01-17,4902,Kenneth Meyer,ryancurry@anderson-garcia.biz,Ireland,711,Furniture,Table,5,297.24,1486.2,North
574,2024-02-24,2734,Erica Brown,webermolly@gilmore-andrews.net,Libyan Arab Jamahiriya,887,Furniture,Bed,9,722.64,6503.76,North
575,2024-05-19,6891,Mark West,patricia36@steele.com,Japan,570,Furniture,Table,3,266.92,800.76,South
576,2024-12-01,4902,Kenneth Meyer,ryancurry@anderson-garcia.biz,Ireland,547,Sports,Basketball,1,943.45,943.45,East
577,2023-08-05,6891,Mark West,patricia36@steele.com,Japan,660,Furniture,Couch,6,602.77,3616.62,West
578,2023-12-17,8352,Adam Burns,michael72@hotmail.com,Nigeria,814,Sports,Bicycle,6,837.61,5025.66,East
579,2023-12-15,6624,Tammy Stewart,dgay@peterson.com,Bhutan,723,Electronics,Monitor,5,182.74,913.7,West
580,2024-11-21,3780,Jesse Michael,emily63@hotmail.com,Morocco,766,Sports,Treadmill,10,465.22,4652.2,West
581,2025-01-24,9052,Daniel Schmidt II,whitedanielle@gmail.com,Congo,974,Furniture,Desk,1,888.39,888.39,East
582,2025-02-11,2501,Beverly Estes,nmoore@gmail.com,Mauritania,654,Clothing,T-Shirt,7,256.86,1798.02,East
583,2023-09-07,8942,Dean Russell,robert06@hines.com,Belarus,672,Furniture,Desk,10,987.62,9876.2,North
584,2023-09-15,7766,Anthony Houston,zparsons@gmail.com,Marshall Islands,949,Furniture,Desk,1,540.85,540.85,North
585,2023-10-07,5625,Kenneth Hill,ana64@yahoo.com,Micronesia,669,Electronics,Headphones,2,204.46,408.92,East
586,2023-12-22,9951,Mikayla Garrett,ymoran@yahoo.com,Venezuela,701,Clothing,Socks,8,779.6,6236.8,West
587,2024-09-01,6825,Katie Cooke,cmartinez@hotmail.com,Greece,870,Sports,Football,1,801.64,801.64,West
588,2024-07-23,1419,Brittany Robinson,hayesedward@yahoo.com,Barbados,691,Beauty,Shampoo,3,593,1779,South
589,2025-03-01,4804,Jenna Robinson,tolson@brown.com,Venezuela,809,Sports,Football,4,366.48,1465.92,East
590,2024-12-17,1540,Angela Mcdaniel,williamsalicia@gmail.com,Senegal,815,Beauty,Nail Polish,7,26.03,182.21,South
591,2024-05-28,5017,James Henderson,sanderstina@valdez.biz,Monaco,720,Sports,Treadmill,10,704.15,7041.5,East
592,2024-12-12,9816,Joe Williams,igordon@yahoo.com,Angola,713,Beauty,Perfume,8,589.31,4714.48,West
593,2023-09-03,6093,Ashley Russo,johnsmith@hotmail.com,Liberia,767,Furniture,Couch,3,567.55,1702.65,West
594,2025-03-21,9227,Troy Wagner,amartinez@hotmail.com,Palau,633,Clothing,Shoes,4,531.81,2127.24,South
595,2024-12-10,9938,William Rivera,randolphkathryn@curtis.biz,Mongolia,843,Beauty,Perfume,1,95.62,95.62,West
596,2025-04-08,2746,Jesse Krause,cookkimberly@yahoo.com,Lesotho,739,Electronics,Smartphone,3,856.79,2570.37,North
597,2025-02-05,8222,Christopher Benton,kperkins@wright.com,Benin,829,Furniture,Desk,7,553.43,3874.01,North
598,2025-02-16,1420,Hayley Fox,danaryan@jimenez.com,Faroe Islands,612,Sports,Football,8,71.25,570,West
599,2025-06-20,8046,Claire Hobbs,aprilboyd@yahoo.com,Italy,546,Electronics,Laptop,3,293.53,880.59,West
600,2025-04-16,4148,Gary Torres,greyes@johnson-donovan.com,Malawi,813,Furniture,Table,2,985.81,1971.62,South
601,2025-01-25,6274,Daniel Madden,qgarza@flowers.net,Armenia,613,Sports,Treadmill,8,209.61,1676.88,West
602,2025-02-27,3780,Jesse Michael,emily63@hotmail.com,Morocco,546,Electronics,Laptop,8,105.63,845.04,South
603,2025-02-12,6883,Tamara Perez,jacksonjames@gmail.com,Nigeria,573,Sports,Football,9,127.82,1150.38,West
604,2023-12-15,9227,Troy Wagner,amartinez@hotmail.com,Palau,946,Sports,Tennis Racket,5,669.68,3348.4,East
605,2025-02-13,2305,Robert Hill,riverskathleen@yahoo.com,Italy,624,Electronics,Headphones,6,442.56,2655.36,West
606,2024-08-12,1161,Juan Montoya,shawndixon@brooks-taylor.com,Egypt,551,Furniture,Couch,10,344.53,3445.3,North
607,2025-06-11,4211,Rachael Woods,washingtonsarah@yahoo.com,Sri Lanka,544,Sports,Bicycle,4,860.73,3442.92,East
608,2024-09-10,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,674,Sports,Bicycle,9,865.18,7786.62,North
609,2025-01-13,1008,Nicholas Barnes,taylorrobert@gmail.com,United Arab Emirates,690,Electronics,Laptop,1,619.56,619.56,South
610,2024-05-14,2132,Alicia Cannon,qbrown@decker.org,Pitcairn Islands,703,Electronics,Smartphone,10,143.2,1432,North
611,2024-11-10,8761,Sara Green,joseph01@gmail.com,Nicaragua,981,Electronics,Smartphone,9,526.05,4734.45,North
612,2023-09-09,5622,Aaron Cox,rmelton@hughes.info,Mauritania,973,Electronics,Smartphone,5,296.23,1481.15,West
613,2024-07-09,8761,Sara Green,joseph01@gmail.com,Nicaragua,796,Sports,Basketball,7,346.32,2424.24,East
614,2023-08-28,9404,Mrs. Tricia Newton MD,jessicaschultz@gmail.com,Vanuatu,851,Beauty,Lotion,6,952.14,5712.84,North
615,2023-11-09,5758,Michael Ball,taylordaniel@yahoo.com,Sao Tome and Principe,865,Sports,Bicycle,8,528.79,4230.32,West
616,2025-05-12,1540,Angela Mcdaniel,williamsalicia@gmail.com,Senegal,931,Electronics,Laptop,1,233.08,233.08,South
617,2024-02-12,1604,Tammy Miles,jamesjones@white.com,Chile,942,Clothing,T-Shirt,3,767.39,2302.17,North
618,2023-11-04,9035,Nathaniel Long,perrychristy@miller-bryant.com,Macedonia,529,Clothing,Jacket,9,244.97,2204.73,East
619,2023-08-06,9090,Michael Myers,jodisandoval@yahoo.com,Vanuatu,902,Clothing,T-Shirt,4,979,3916,East
620,2023-08-25,2482,Antonio Davis,dana59@villegas-moore.com,Botswana,962,Furniture,Couch,1,234.83,234.83,West
621,2023-10-03,1351,Jeffrey Anderson,wallkevin@hotmail.com,French Southern Territories,765,Sports,Football,10,922.44,9224.4,South
622,2024-12-14,2924,Amanda Hayden,leonard92@hotmail.com,Jersey,813,Clothing,Shoes,2,984.78,1969.56,West
623,2025-06-20,6891,Mark West,patricia36@steele.com,Japan,947,Beauty,Makeup,5,379,1895,East
624,2024-04-23,3565,James Rose,tinasanders@mcdaniel-king.com,Zimbabwe,766,Furniture,Bed,4,219.38,877.52,West
625,2025-02-19,7242,Benjamin Peterson,patrickchad@gmail.com,Niger,863,Beauty,Makeup,8,501.82,4014.56,North
626,2024-02-28,5092,Kevin Morse PhD,xoliver@tanner.com,Palau,590,Electronics,Monitor,2,353.34,706.68,West
627,2023-09-05,3411,Ashley Lang,kimberly70@best.info,Belgium,920,Beauty,Perfume,5,130.02,650.1,South
628,2024-07-18,8222,Christopher Benton,kperkins@wright.com,Benin,972,Clothing,Socks,2,515.81,1031.62,North
629,2024-10-14,7538,Michael Brooks,garciakristin@miller.org,Belize,581,Sports,Treadmill,6,830.34,4982.04,East
630,2025-01-31,7417,Nicole Moses,austinerin@hotmail.com,Sweden,896,Sports,Tennis Racket,3,375.72,1127.16,East
631,2025-06-04,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,784,Furniture,Chair,1,530.36,530.36,South
632,2025-03-22,4082,Rachael Lawson,melissa79@king-nelson.com,Bosnia and Herzegovina,749,Furniture,Chair,9,518.63,4667.67,North
633,2023-11-21,9035,Nathaniel Long,perrychristy@miller-bryant.com,Macedonia,961,Sports,Treadmill,10,832.31,8323.1,East
634,2024-07-20,4307,Matthew Espinoza,rodriguezbrandon@garcia.com,Zimbabwe,916,Furniture,Chair,1,575.52,575.52,West
635,2023-10-19,8588,Ellen Horton,ybaker@robinson-murphy.com,Mauritania,755,Beauty,Makeup,3,618.82,1856.46,East
636,2023-12-10,1344,James Sanchez,richard00@ramirez-smith.com,Bosnia and Herzegovina,692,Furniture,Table,5,511.6,2558,North
637,2024-05-18,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,632,Electronics,Smartphone,3,679.07,2037.21,North
638,2024-01-29,3032,Matthew Manning,brennanmark@powell-mendoza.com,Malawi,530,Sports,Basketball,7,205.23,1436.61,South
639,2024-06-11,4800,Michael Pugh PhD,evan30@turner-lopez.org,Belgium,623,Beauty,Makeup,3,584.46,1753.38,North
640,2025-05-05,3659,Tanya Franklin,williamsedwin@hotmail.com,Peru,851,Beauty,Lotion,5,974.18,4870.9,West
641,2024-07-29,3477,Linda Lopez,laneapril@yahoo.com,Svalbard & Jan Mayen Islands,976,Beauty,Shampoo,5,573.64,2868.2,South
642,2024-04-18,5400,Jessica Weber,mejiaalisha@gmail.com,Guinea,510,Furniture,Desk,3,184.17,552.51,East
643,2024-05-14,6720,Curtis Snyder,jriley@yahoo.com,Senegal,991,Furniture,Bed,10,55.53,555.3,South
644,2023-11-21,7242,Benjamin Peterson,patrickchad@gmail.com,Niger,637,Clothing,Jacket,10,330.56,3305.6,East
645,2024-12-21,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,895,Sports,Tennis Racket,10,528.48,5284.8,West
646,2024-05-23,6720,Curtis Snyder,jriley@yahoo.com,Senegal,634,Sports,Basketball,9,502.03,4518.27,West
647,2024-03-30,3229,Victor Vazquez,michaelscott@robertson-wilkins.biz,Australia,689,Sports,Football,6,255.58,1533.48,East
648,2024-06-10,5427,Jack Hoover,wardkelly@hotmail.com,Malaysia,622,Clothing,Jacket,1,549.29,549.29,West
649,2025-04-21,7295,Michael Johnson,wrightlaura@harris.biz,Eritrea,929,Clothing,T-Shirt,1,777.19,777.19,South
650,2025-03-28,7417,Nicole Moses,austinerin@hotmail.com,Sweden,673,Beauty,Lotion,2,145.88,291.76,East
